Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,44.365002000000004,44.395,43.73,43.869999,41.494021999999994,883600
2014-01-03,43.880001,44.16,43.814999,44.029999,41.645355,766800
2014-01-06,44.23,44.23,43.584998999999996,43.625,41.26231,783800
2014-01-07,43.810001,44.18,43.669998,43.919998,41.541325,610200
2014-01-08,43.919998,44.334998999999996,43.814999,44.165001000000004,41.773047999999996,853800
2014-01-09,44.285,44.73,44.215,44.709998999999996,42.288544,1062000
2014-01-10,44.59,44.990002000000004,44.259997999999996,44.669998,42.250698,769200
2014-01-13,44.560001,45.314999,44.389998999999996,44.595001,42.179768,1508400
2014-01-14,44.855,46.209998999999996,44.855,46.205002,43.702576,1730200
2014-01-15,46.044998,46.145,45.605,46.025002,43.53230300000001,1406400
2014-01-16,46.014998999999996,46.035,45.669998,45.935001,43.447189,727600
2014-01-17,46.02,46.145,45.805,46.040001000000004,43.546509,945400
2014-01-21,46.049999,46.209998999999996,45.32,45.52,43.054668,2122200
2014-01-22,45.514998999999996,46.195,44.915001000000004,45.535,43.068851,1688800
2014-01-23,45.32,45.5,44.16,44.244999,41.848717,1660200
2014-01-24,44.150002,44.150002,42.945,42.945,40.619125,1351400
2014-01-27,42.950001,43.16,42.665001000000004,42.669998,40.35902,1786600
2014-01-28,42.755001,43.169998,42.744999,43.044998,40.713710999999996,2195600
2014-01-29,42.540001000000004,42.994999,42.494999,42.814999,40.49617,2316800
2014-01-30,43.049999,43.485001000000004,42.924999,43.334998999999996,40.988003000000006,1553200
2014-01-31,42.764998999999996,43.599998,42.689999,43.439999,41.087317999999996,1595200
2014-02-03,43.400002,43.465,42.299999,42.34,40.046894,2006000
2014-02-04,42.355,42.560001,42.055,42.48,40.179302,1384600
2014-02-05,42.294998,42.799999,42.200001,42.665001000000004,40.354294,1099000
2014-02-06,42.584998999999996,43.52,42.580002,43.349998,41.002186,1252800
2014-02-07,43.435001,43.715,43.224998,43.68,41.314323,1100200
2014-02-10,43.645,43.744999,43.224998,43.514998999999996,41.158253,742600
2014-02-11,43.505001,44.095001,43.505001,43.98,41.598076,855800
2014-02-12,44.060001,44.299999,43.93,44.139998999999996,41.749404999999996,644200
2014-02-13,43.77,44.34,43.705002,44.27,41.87236,560000
2014-02-14,44.310001,44.345001,43.924999,44.134997999999996,41.744675,940800
2014-02-18,44.18,44.494999,44.105,44.424999,42.018966999999996,832000
2014-02-19,44.224998,44.84,44.189999,44.275002,41.877094,930000
2014-02-20,44.279999,44.549999,43.98,44.474998,42.066261,632600
2014-02-21,44.474998,44.669998,44.009997999999996,44.080002,41.692654,1145400
2014-02-24,44.264998999999996,44.865002000000004,44.244999,44.455002,42.047352000000004,960800
2014-02-25,44.369999,44.544998,44.040001000000004,44.165001000000004,41.773047999999996,684400
2014-02-26,44.220001,44.294998,43.435001,43.540001000000004,41.181903999999996,1531600
2014-02-27,43.404999,43.959998999999996,43.369999,43.794998,41.4231,1644000
2014-02-28,43.830002,44.165001000000004,43.66,44.009997999999996,41.626446,1190800
2014-03-03,43.755001,44.064999,43.380001,43.889998999999996,41.512943,1026200
2014-03-04,44.34,45.080002,44.285,44.990002000000004,42.55337100000001,1209200
2014-03-05,44.919998,45.029999,44.59,44.650002,42.231781,765000
2014-03-06,44.669998,45.209998999999996,44.525002,45.125,42.68105300000001,1126600
2014-03-07,45.259997999999996,45.580002,45.060001,45.205002,42.756725,755800
2014-03-10,44.974998,45.389998999999996,44.200001,45.244999,42.98473,1072200
2014-03-11,45.380001,45.580002,44.685001,44.919998,42.675971999999994,1059000
2014-03-12,44.685001,45.334998999999996,44.580002,45.279999,43.01799000000001,1265800
2014-03-13,45.375,45.75,45.025002,45.115002000000004,42.861237,1307200
2014-03-14,44.994999,45.540001000000004,44.955002,45.244999,42.98473,1047800
2014-03-17,45.48,45.945,45.419998,45.619999,43.341007,714200
2014-03-18,45.619999,46.0,45.485001000000004,45.875,43.583267,833600
2014-03-19,45.720001,46.044998,45.299999,45.57,43.293503,913000
2014-03-20,45.23,45.849998,44.970001,45.834998999999996,43.545258000000004,975400
2014-03-21,46.25,46.810001,46.0,46.625,44.295795,3203800
2014-03-24,46.380001,46.619999,46.115002000000004,46.25,43.939526,2359200
2014-03-25,46.23,46.685001,46.139998999999996,46.360001000000004,44.044044,851800
2014-03-26,46.650002,46.75,45.735001000000004,45.735001000000004,43.450272,1063400
2014-03-27,45.91,45.91,45.355,45.389998999999996,43.122494,1343600
2014-03-28,45.514998999999996,46.16,45.27,45.810001,43.521515,814600
2014-03-31,46.080002,46.150002,45.259997999999996,45.825001,43.53575900000001,3145200
2014-04-01,45.965,46.125,45.615002000000004,46.110001000000004,43.806526,1249200
2014-04-02,46.169998,47.095001,46.060001,47.0,44.652060999999996,1259000
2014-04-03,46.93,46.955002,46.470001,46.869999,44.528560999999996,947200
2014-04-04,47.064999,47.700001,46.325001,46.360001000000004,44.044044,1257200
2014-04-07,46.189999,46.314999,45.525002,45.735001000000004,43.450272,935000
2014-04-08,45.705002,45.985001000000004,45.355,45.860001000000004,43.569008000000004,1136000
