Date,index,Open,High,Low,Close,Adj Close,Volume
2014-01-02,0,92.629997,92.820000,91.970001,92.239998,88.279732,868800
2014-01-03,1,92.580002,93.889999,92.410004,92.639999,88.662567,1288200
2014-01-06,2,93.790001,94.000000,92.930000,93.239998,89.236809,1414900
2014-01-07,3,93.419998,95.120003,93.419998,95.099998,91.016945,1852600
2014-01-08,4,95.809998,97.480003,95.480003,97.430000,93.246933,1880500
2014-01-09,5,97.500000,97.610001,96.330002,96.470001,92.328148,1351500
2014-01-10,6,96.300003,97.120003,95.889999,96.680000,92.529114,1351800
2014-01-13,7,96.610001,97.120003,95.400002,95.650002,91.543350,1013800
2014-01-14,8,96.139999,96.919998,95.760002,96.800003,92.643967,716300
2014-01-15,9,96.949997,97.860001,96.430000,97.709999,93.514900,982300
2014-01-16,10,97.800003,97.820000,96.919998,97.050003,92.883224,873100
2014-01-17,11,96.980003,96.989998,95.639999,95.930000,91.811317,1083500
2014-01-21,12,97.440002,97.720001,95.730003,96.449997,92.308983,837800
2014-01-22,13,96.470001,96.690002,95.760002,96.410004,92.270706,741900
2014-01-23,14,96.370003,96.889999,94.839996,95.379997,91.284927,996000
2014-01-24,15,94.400002,94.959999,93.239998,93.360001,89.351654,1034300
2014-01-27,16,93.529999,94.089996,92.500000,93.209999,89.208092,969100
2014-01-28,17,93.400002,94.930000,93.320000,94.279999,90.232170,1059100
2014-01-29,18,93.389999,94.330002,92.919998,93.220001,89.217651,1474100
2014-01-30,19,93.739998,95.379997,92.900002,93.040001,89.045387,1909000
2014-01-31,20,93.489998,94.419998,92.500000,93.970001,89.935478,1473500
2014-02-03,21,94.000000,94.190002,90.769997,90.870003,86.968582,1181200
2014-02-04,22,91.330002,91.779999,90.800003,91.320000,87.399231,1142400
2014-02-05,23,91.010002,92.510002,90.779999,92.180000,88.222336,1190300
2014-02-06,24,92.029999,92.750000,91.870003,92.550003,88.576431,883600
2014-02-07,25,92.809998,94.629997,92.650002,94.489998,90.433151,1170600
2014-02-10,26,94.080002,95.690002,94.080002,95.550003,91.447639,1368800
2014-02-11,27,95.269997,95.860001,94.919998,95.739998,91.629463,1091400
2014-02-12,28,95.550003,95.989998,94.449997,95.400002,91.304070,989200
2014-02-13,29,94.910004,96.209999,94.750000,96.120003,91.993164,898900
2014-02-14,30,96.150002,96.570000,95.519997,96.070000,91.945313,971500
2014-02-18,31,96.349998,96.849998,95.839996,96.000000,91.878304,1261500
2014-02-19,32,95.730003,96.370003,94.669998,94.699997,90.634117,1269500
2014-02-20,33,94.980003,95.510002,94.449997,95.300003,91.208374,1821700
2014-02-21,34,95.169998,96.139999,94.760002,95.400002,91.304070,1323700
2014-02-24,35,95.510002,96.489998,95.510002,95.589996,91.485916,749800
2014-02-25,36,95.290001,96.169998,94.739998,95.080002,90.997795,1064500
