Date,index,Open,High,Low,Close,Adj Close,Volume
2014-01-02,0,63.340000,64.110001,62.930000,63.730000,53.807217,402700
2014-01-03,1,63.759998,64.879997,63.590000,64.400002,54.372894,361200
2014-01-06,2,64.449997,65.089996,64.059998,64.160004,54.170269,447100
2014-01-07,3,64.230003,64.769997,63.750000,64.339996,54.322231,310600
2014-01-08,4,64.309998,64.620003,63.650002,64.199997,54.204041,244600
2014-01-09,5,64.519997,64.550003,63.619999,64.120003,54.136497,329100
2014-01-10,6,64.519997,64.889999,63.990002,64.750000,54.668400,394300
2014-01-13,7,64.650002,64.910004,64.209999,64.419998,54.389778,298200
2014-01-14,8,64.680000,65.300003,64.669998,65.040001,54.913246,399300
2014-01-15,9,65.360001,65.970001,65.309998,65.839996,55.588684,235100
2014-01-16,10,65.889999,66.190002,65.449997,66.010002,55.732224,399200
2014-01-17,11,66.410004,66.470001,65.919998,66.220001,55.909523,965400
2014-01-21,12,66.410004,67.790001,66.199997,67.550003,57.032440,640800
2014-01-22,13,67.760002,68.410004,67.760002,68.339996,57.699436,1097400
2014-01-23,14,68.050003,68.949997,67.970001,68.699997,58.003384,759900
2014-01-24,15,68.660004,68.870003,67.879997,68.059998,57.463028,439600
2014-01-27,16,67.660004,68.279999,67.230003,67.760002,57.209743,541200
2014-01-28,17,67.830002,68.800003,67.830002,68.500000,57.834526,425400
2014-01-29,18,68.089996,68.660004,67.839996,68.500000,57.834526,652300
2014-01-30,19,68.889999,69.440002,68.339996,69.250000,58.467743,407900
2014-01-31,20,68.660004,70.519997,68.489998,70.129997,59.210735,683900
2014-02-03,21,70.570000,70.570000,69.010002,69.500000,58.678825,1171700
2014-02-04,22,68.480003,70.379997,67.529999,70.150002,59.227623,1095300
2014-02-05,23,70.230003,70.570000,69.900002,70.230003,59.295162,789700
2014-02-06,24,70.360001,71.209999,70.199997,71.080002,60.012825,434900
2014-02-07,25,71.230003,71.639999,70.550003,70.730003,59.717316,481100
2014-02-10,26,70.620003,71.750000,70.510002,71.660004,60.502518,567900
2014-02-11,27,71.540001,71.930000,71.129997,71.150002,60.071911,567600
2014-02-12,28,71.330002,71.629997,70.629997,71.239998,60.147903,422500
2014-02-13,29,70.879997,72.029999,70.699997,71.639999,60.485622,306000
2014-02-14,30,71.529999,72.160004,71.430000,72.010002,60.798019,226400
2014-02-18,31,72.089996,72.529999,71.769997,72.529999,61.237049,322900
2014-02-19,32,72.300003,73.410004,72.290001,72.580002,61.279270,388800
2014-02-20,33,72.650002,73.320000,71.629997,72.089996,60.865566,604600
2014-02-21,34,72.230003,73.110001,71.660004,72.900002,61.549450,633200
2014-02-24,35,72.910004,73.500000,72.330002,72.339996,61.076626,463700
2014-02-25,36,72.410004,73.300003,72.279999,72.800003,61.465019,327800
2014-02-26,37,73.070000,73.269997,72.570000,72.610001,61.304588,352600
2014-02-27,38,72.680000,73.089996,72.029999,72.529999,61.237049,230600
2014-02-28,39,72.529999,72.889999,72.370003,72.449997,61.169518,755800
2014-03-03,40,72.029999,73.150002,72.000000,72.839996,61.498787,500700
2014-03-04,41,73.459999,74.110001,73.230003,74.089996,62.554157,501300
2014-03-05,42,73.959999,74.339996,72.949997,73.690002,62.216450,466200
2014-03-06,43,73.910004,73.910004,72.910004,73.300003,61.887184,290100
2014-03-07,44,73.129997,73.199997,71.879997,72.459999,61.177937,379400
2014-03-10,45,72.330002,72.510002,71.699997,71.989998,60.781120,378500
2014-03-11,46,72.269997,73.690002,72.269997,73.279999,61.870262,373300
2014-03-12,47,73.110001,73.669998,73.019997,73.209999,61.811165,449800
2014-03-13,48,73.300003,73.300003,72.540001,73.070000,61.692989,267200
2014-03-14,49,73.010002,73.650002,72.860001,72.970001,61.608551,203500
2014-03-17,50,73.330002,73.730003,72.919998,73.570000,62.115124,461800
2014-03-18,51,73.419998,73.809998,73.089996,73.720001,62.241772,357800
2014-03-19,52,73.830002,74.239998,71.900002,71.940002,60.738922,259700
2014-03-20,53,71.919998,72.199997,71.000000,72.180000,60.941547,386500
2014-03-21,54,72.199997,73.400002,72.199997,73.160004,61.768955,615500
2014-03-24,55,73.169998,73.639999,71.989998,72.500000,61.211727,343500
2014-03-25,56,72.790001,73.480003,72.220001,72.580002,61.279270,242800
2014-03-26,57,72.669998,72.809998,71.410004,71.459999,60.333664,389400
2014-03-27,58,70.730003,71.389999,70.089996,71.279999,60.777023,224900
2014-03-28,59,71.320000,72.379997,71.269997,72.019997,61.408009,237500
2014-03-31,60,72.199997,73.040001,71.320000,72.559998,61.868427,277500
2014-04-01,61,71.809998,72.239998,70.970001,71.900002,61.305672,839400
2014-04-02,62,71.839996,72.459999,71.440002,72.370003,61.706440,432500
2014-04-03,63,72.250000,72.610001,71.989998,72.410004,61.740536,526700
2014-04-04,64,72.790001,72.959999,72.220001,72.529999,61.842838,275500
2014-04-07,65,72.629997,73.860001,72.580002,73.360001,62.550564,407700
2014-04-08,66,73.330002,73.739998,72.879997,73.019997,62.260658,432700
2014-04-09,67,73.089996,73.349998,72.500000,72.830002,62.098640,194600
2014-04-10,68,72.959999,73.220001,71.370003,71.480003,60.947556,374300
2014-04-11,69,71.419998,72.059998,71.029999,71.150002,60.666172,388000
2014-04-14,70,71.580002,72.559998,71.150002,72.459999,61.783142,397900
2014-04-15,71,72.510002,73.739998,72.040001,73.680000,62.823399,355800
2014-04-16,72,73.900002,74.389999,73.440002,73.980003,63.079189,446000
2014-04-17,73,73.690002,73.870003,73.089996,73.279999,62.482319,302300
2014-04-21,74,73.220001,73.959999,73.000000,73.430000,62.610237,226400
2014-04-22,75,73.580002,73.849998,72.980003,73.610001,62.763721,261200
2014-04-23,76,73.650002,74.010002,73.269997,73.589996,62.746639,677000
2014-04-24,77,73.910004,74.169998,73.419998,74.010002,63.104767,454500
2014-04-25,78,73.550003,73.970001,73.199997,73.370003,62.559071,185200
2014-04-28,79,73.550003,73.949997,73.029999,73.680000,62.823399,374300
2014-04-29,80,73.900002,74.150002,73.080002,73.480003,62.652866,228600
2014-04-30,81,73.529999,73.860001,73.190002,73.820000,62.942772,239700
2014-05-01,82,73.760002,73.860001,72.889999,73.570000,62.729603,386200
2014-05-02,83,73.470001,74.669998,73.440002,74.300003,63.352043,260400
2014-05-05,84,73.959999,74.500000,73.830002,74.250000,63.309410,320600
2014-05-06,85,73.000000,74.690002,73.000000,74.680000,63.676044,559700
2014-05-07,86,74.889999,75.440002,74.220001,74.769997,63.752785,494100
2014-05-08,87,74.730003,75.660004,74.599998,74.739998,63.727203,384100
2014-05-09,88,74.800003,75.250000,74.489998,74.970001,63.923317,290100
2014-05-12,89,75.190002,75.639999,74.900002,75.290001,64.196167,283900
2014-05-13,90,75.370003,76.070000,74.680000,75.000000,63.948891,207200
2014-05-14,91,75.080002,75.519997,74.419998,75.239998,64.153526,281300
2014-05-15,92,75.050003,75.440002,74.290001,75.430000,64.315536,293200
2014-05-16,93,75.269997,75.989998,74.970001,75.980003,64.784500,160800
2014-05-19,94,76.050003,76.300003,75.459999,75.660004,64.511650,257300
2014-05-20,95,75.580002,76.019997,75.059998,75.169998,64.093849,271100
2014-05-21,96,75.360001,75.639999,74.760002,74.980003,63.931847,171000
2014-05-22,97,74.970001,75.290001,74.529999,74.610001,63.616360,218200
2014-05-23,98,74.849998,75.410004,74.489998,75.199997,64.119438,265400
2014-05-27,99,75.239998,75.309998,74.260002,74.849998,63.821014,590600
2014-05-28,100,74.790001,74.930000,74.180000,74.860001,63.829529,454800
2014-05-29,101,75.019997,75.529999,74.709999,75.470001,64.349655,188800
2014-05-30,102,75.449997,76.279999,75.269997,76.089996,64.878288,521900
2014-06-02,103,75.919998,77.080002,75.809998,76.889999,65.560417,348300
2014-06-03,104,76.860001,77.150002,76.419998,76.989998,65.645660,241700
2014-06-04,105,76.860001,77.190002,76.519997,77.019997,65.671257,227100
2014-06-05,106,77.129997,78.360001,76.900002,78.300003,66.762634,360000
2014-06-06,107,78.379997,78.690002,77.599998,77.779999,66.319275,330300
2014-06-09,108,77.809998,78.070000,76.959999,77.180000,65.807655,210700
2014-06-10,109,77.070000,77.339996,76.370003,76.650002,65.355774,255400
2014-06-11,110,76.599998,76.940002,76.099998,76.400002,65.142616,226300
2014-06-12,111,76.250000,76.980003,75.739998,76.910004,65.577477,450200
2014-06-13,112,77.099998,77.300003,76.309998,76.730003,65.423996,214300
2014-06-16,113,76.750000,77.139999,76.209999,76.559998,65.279037,199700
2014-06-17,114,76.660004,77.160004,76.419998,76.860001,65.534821,362400
2014-06-18,115,76.830002,77.519997,76.750000,77.370003,65.969666,246500
2014-06-19,116,77.519997,77.830002,77.199997,77.500000,66.080536,255400
2014-06-20,117,77.489998,77.580002,76.480003,76.940002,65.603050,666300
2014-06-23,118,77.040001,77.400002,76.730003,76.779999,65.466621,220200
2014-06-24,119,76.860001,77.150002,76.580002,76.940002,65.603050,241900
2014-06-25,120,76.980003,77.370003,76.820000,77.129997,65.765038,224900
2014-06-26,121,76.430000,76.430000,75.900002,76.320000,65.687576,203200
2014-06-27,122,76.279999,77.080002,75.739998,77.059998,66.324463,441600
2014-06-30,123,76.910004,77.650002,76.760002,77.639999,66.823669,551100
2014-07-01,124,77.889999,78.150002,77.150002,77.830002,66.987236,727600
2014-07-02,125,77.580002,78.089996,77.080002,77.900002,67.047470,380000
2014-07-03,126,77.690002,77.709999,76.980003,77.360001,66.582695,269400
2014-07-07,127,77.080002,77.650002,77.070000,77.349998,66.574089,222100
2014-07-08,128,77.480003,77.650002,77.220001,77.540001,66.737617,220300
2014-07-09,129,77.519997,77.959999,76.940002,77.489998,66.694580,246100
2014-07-10,130,77.089996,78.129997,77.040001,77.870003,67.021652,310500
2014-07-11,131,78.040001,78.150002,77.610001,77.980003,67.116333,208400
2014-07-14,132,78.209999,78.370003,77.610001,78.160004,67.271248,284400
2014-07-15,133,78.300003,78.430000,77.680000,78.220001,67.322899,209100
2014-07-16,134,78.410004,78.470001,77.639999,78.199997,67.305679,327700
2014-07-17,135,77.889999,78.239998,77.650002,77.690002,66.866730,186400
2014-07-18,136,77.690002,78.680000,77.690002,78.669998,67.710197,430500
2014-07-21,137,78.550003,78.779999,78.110001,78.690002,67.727432,237900
2014-07-22,138,79.019997,79.440002,78.830002,79.400002,68.338501,442000
2014-07-23,139,79.449997,79.540001,79.180000,79.250000,68.209396,217100
2014-07-24,140,79.430000,79.730003,79.080002,79.320000,68.269646,263300
2014-07-25,141,79.160004,79.400002,78.809998,78.870003,67.882347,424200
2014-07-28,142,78.839996,79.440002,78.599998,79.279999,68.235199,319200
2014-07-29,143,79.089996,79.250000,77.660004,78.500000,67.563873,612600
2014-07-30,144,79.010002,79.010002,77.830002,78.480003,67.546677,393700
2014-07-31,145,77.220001,79.080002,76.980003,78.599998,67.649956,766800
2014-08-01,146,78.449997,78.959999,78.040001,78.070000,67.193779,760000
2014-08-04,147,78.139999,78.139999,77.150002,77.809998,66.969986,463800
2014-08-05,148,77.709999,77.839996,76.860001,77.120003,66.376122,360400
2014-08-06,149,76.980003,77.769997,76.959999,77.570000,66.763428,435100
2014-08-07,150,77.589996,77.889999,76.980003,77.279999,66.513824,314400
2014-08-08,151,77.300003,77.669998,76.820000,77.629997,66.815079,269900
2014-08-11,152,77.889999,78.110001,77.480003,77.650002,66.832306,257900
2014-08-12,153,77.870003,78.050003,77.470001,77.879997,67.030243,377100
2014-08-13,154,77.980003,78.779999,77.980003,78.589996,67.641327,378400
2014-08-14,155,78.309998,78.910004,78.220001,78.389999,67.469208,348400
2014-08-15,156,78.790001,78.790001,77.870003,78.080002,67.202400,398900
2014-08-18,157,78.529999,79.580002,78.430000,79.550003,68.467590,519400
2014-08-19,158,79.790001,79.870003,79.180000,79.750000,68.639732,291300
2014-08-20,159,79.870003,80.489998,79.269997,80.300003,69.113129,370100
2014-08-21,160,80.480003,80.650002,79.750000,80.199997,69.027031,315400
2014-08-22,161,80.010002,80.370003,79.070000,79.309998,68.261047,223700
2014-08-25,162,79.709999,80.000000,78.660004,78.949997,67.951187,193400
2014-08-26,163,78.930000,79.290001,78.879997,78.949997,67.951187,250600
2014-08-27,164,79.180000,79.250000,78.760002,78.930000,67.933975,202700
2014-08-28,165,78.910004,79.169998,78.529999,78.820000,67.839294,221000
2014-08-29,166,78.830002,79.180000,78.720001,79.059998,68.045860,397700
2014-09-02,167,79.209999,79.540001,78.820000,79.120003,68.097496,604000
2014-09-03,168,79.389999,79.639999,79.230003,79.589996,68.502014,393200
