Date,index,Open,High,Low,Close,Adj Close,Volume
2014-01-02,0,44.080002,44.180000,43.270000,43.650002,41.911819,992900
2014-01-03,1,43.570000,44.320000,43.169998,43.959999,42.209465,378400
2014-01-06,2,43.970001,43.980000,43.369999,43.680000,41.940620,597800
2014-01-07,3,42.160000,43.980000,42.160000,43.869999,42.123047,1371300
2014-01-08,4,44.020000,44.360001,43.400002,43.880001,42.132648,1407100
2014-01-09,5,43.889999,44.250000,43.840000,44.130001,42.372707,1093500
2014-01-10,6,44.169998,46.080002,44.020000,45.730000,43.908989,2008600
2014-01-13,7,45.700001,47.439999,45.200001,47.040001,45.166813,2278500
2014-01-14,8,47.160000,47.889999,46.910000,47.799999,45.896549,2338200
2014-01-15,9,47.970001,49.189999,47.259998,47.500000,45.608498,1733000
2014-01-16,10,47.279999,47.680000,47.040001,47.400002,45.512486,1178700
2014-01-17,11,47.520000,48.240002,47.000000,48.000000,46.088585,1572100
2014-01-21,12,49.380001,49.380001,47.939999,48.169998,46.251816,1570400
2014-01-22,13,48.110001,49.160000,48.080002,48.509998,46.578281,682200
2014-01-23,14,48.680000,48.680000,47.580002,47.720001,45.819736,867600
2014-01-24,15,47.619999,47.709999,45.830002,46.840000,44.974781,1417500
2014-01-27,16,45.200001,48.000000,45.200001,46.599998,44.744343,717800
2014-01-28,17,46.770000,47.880001,46.770000,47.730000,45.829334,721700
2014-01-29,18,47.349998,48.480000,47.130001,47.779999,45.877346,800900
2014-01-30,19,47.910000,49.630001,47.830002,49.419998,47.452038,1247100
2014-01-31,20,49.250000,49.959999,49.029999,49.349998,47.384827,2011100
2014-02-03,21,49.349998,49.939999,47.200001,47.439999,45.550884,1184800
2014-02-04,22,47.439999,48.480000,47.320000,48.049999,46.136585,891300
2014-02-05,23,47.840000,48.650002,47.150002,47.599998,45.704510,823100
2014-02-06,24,47.500000,49.270000,47.500000,49.240002,47.279213,1168400
2014-02-07,25,49.330002,50.270000,49.330002,49.939999,47.951324,1837500
2014-02-10,26,49.990002,50.119999,49.450001,49.840000,47.855309,763400
2014-02-11,27,49.730000,50.410000,49.330002,49.889999,47.903324,1446100
2014-02-12,28,49.919998,51.000000,49.730000,50.000000,48.008949,1405300
2014-02-13,29,49.980000,50.439999,49.590000,50.119999,48.124165,695000
2014-02-14,30,50.150002,50.250000,49.590000,49.630001,47.653687,891700
2014-02-18,31,49.720001,50.860001,49.720001,50.110001,48.114559,2748500
2014-02-19,32,49.840000,50.340000,49.029999,49.160000,47.202389,1076100
2014-02-20,33,50.230000,52.779999,49.099998,51.520000,49.468426,2623600
2014-02-21,34,51.750000,52.790001,51.750000,52.369999,50.284565,2198700
2014-02-24,35,52.360001,53.110001,52.360001,52.860001,50.755066,667900
2014-02-25,36,53.000000,54.580002,52.930000,54.560001,52.387360,1117600
2014-02-26,37,54.830002,55.779999,54.180000,54.660000,52.483379,1880100
2014-02-27,38,54.689999,55.529999,54.209999,55.349998,53.145901,1139900
2014-02-28,39,55.090000,55.320000,53.820000,54.349998,52.185722,1198500
2014-03-03,40,54.669998,54.930000,53.080002,53.490002,51.359962,659600
2014-03-04,41,53.709999,55.000000,53.480000,54.000000,51.849667,1189900
2014-03-05,42,53.900002,54.310001,53.380001,53.950001,51.801643,395000
2014-03-06,43,53.990002,54.099998,53.040001,53.189999,51.071915,617400
2014-03-07,44,53.439999,53.779999,52.590000,53.389999,51.263950,776100
2014-03-10,45,53.200001,53.669998,52.240002,53.290001,51.167938,1155300
2014-03-11,46,53.490002,54.799999,53.450001,54.500000,52.329754,874700
2014-03-12,47,54.419998,54.740002,52.770000,54.279999,52.118511,1255500
2014-03-13,48,54.459999,54.709999,53.130001,53.599998,51.541550,946400
2014-03-14,49,53.619999,53.950001,53.250000,53.299999,51.253078,1071800
2014-03-17,50,53.439999,53.830002,52.930000,52.959999,50.926121,1011700
2014-03-18,51,52.950001,53.490002,52.709999,53.279999,51.233845,880800
2014-03-19,52,53.180000,54.000000,52.919998,53.279999,51.233845,645000
2014-03-20,53,53.410000,54.220001,52.820000,54.169998,52.089657,628100
2014-03-21,54,54.380001,54.810001,53.740002,53.810001,51.743488,1356800
2014-03-24,55,54.000000,54.230000,53.040001,53.470001,51.416553,895600
2014-03-25,56,53.700001,53.900002,53.169998,53.209999,51.166531,708000
2014-03-26,57,53.320000,53.500000,52.009998,52.040001,50.041458,691100
2014-03-27,58,51.869999,51.970001,51.189999,51.450001,49.474121,492900
2014-03-28,59,51.619999,52.439999,51.540001,52.160000,50.156853,346100
2014-03-31,60,52.380001,52.580002,51.910000,52.169998,50.166466,334600
2014-04-01,61,52.439999,54.060001,52.290001,53.919998,51.849262,593600
2014-04-02,62,53.919998,54.810001,53.590000,54.669998,52.570454,500500
2014-04-03,63,54.770000,55.000000,54.580002,54.950001,52.839710,427900
2014-04-04,64,54.820000,55.349998,53.000000,53.730000,51.666565,492000
2014-04-07,65,53.709999,54.000000,51.529999,51.619999,49.637596,1054200
2014-04-08,66,51.340000,51.779999,50.810001,51.410000,49.435658,1213700
2014-04-09,67,51.459999,51.590000,51.230000,51.500000,49.522202,1212800
2014-04-10,68,51.520000,51.790001,50.119999,50.680000,48.733696,1488500
2014-04-11,69,50.529999,50.900002,49.860001,50.009998,48.089420,1184600
2014-04-14,70,50.279999,50.610001,49.180000,49.770000,47.858635,605900
2014-04-15,71,49.880001,50.430000,48.930000,49.959999,48.041340,419300
2014-04-16,72,50.160000,50.720001,49.840000,50.230000,48.300972,254000
2014-04-17,73,50.070000,50.540001,49.430000,50.150002,48.224052,427200
2014-04-21,74,49.980000,50.650002,49.599998,50.630001,48.685619,225700
2014-04-22,75,50.709999,51.150002,50.360001,51.000000,49.041409,422500
2014-04-23,76,50.889999,50.959999,49.980000,50.400002,48.464447,507800
2014-04-24,77,50.619999,50.779999,49.720001,50.240002,48.310596,659800
2014-04-25,78,49.950001,50.389999,49.369999,49.540001,47.637474,290300
2014-04-28,79,49.840000,50.080002,48.450001,48.820000,46.945122,605400
2014-04-29,80,48.959999,49.430000,48.459999,48.900002,47.022053,442000
2014-04-30,81,49.000000,49.459999,48.439999,49.349998,47.454762,481100
2014-05-01,82,51.000000,51.860001,49.480000,51.250000,49.281807,722100
2014-05-02,83,51.180000,51.740002,50.250000,50.700001,48.752918,479000
2014-05-05,84,50.279999,50.520000,49.570000,50.060001,48.137501,413800
2014-05-06,85,49.950001,50.160000,49.549999,49.889999,47.974033,596000
2014-05-07,86,49.889999,50.320000,49.340000,49.930000,48.012501,598000
2014-05-08,87,49.599998,50.400002,49.110001,49.360001,47.464382,530600
2014-05-09,88,49.200001,50.160000,48.669998,50.000000,48.079811,489100
2014-05-12,89,50.049999,50.840000,50.049999,50.480000,48.541367,586100
2014-05-13,90,50.500000,50.720001,50.330002,50.480000,48.541367,638700
2014-05-14,91,50.299999,50.430000,49.740002,49.790001,47.877876,470700
2014-05-15,92,49.520000,49.740002,47.980000,48.290001,46.435478,738400
2014-05-16,93,48.320000,49.430000,48.150002,49.279999,47.387459,719500
2014-05-19,94,49.299999,50.360001,49.270000,50.209999,48.281738,653500
2014-05-20,95,49.869999,50.540001,49.750000,50.500000,48.560612,1543600
2014-05-21,96,50.520000,51.029999,50.400002,50.709999,48.762543,338500
2014-05-22,97,50.650002,51.840000,50.320000,51.490002,49.512581,501100
2014-05-23,98,51.730000,52.590000,51.330002,52.459999,50.445332,451800
2014-05-27,99,52.490002,52.840000,52.330002,52.470001,50.454948,331600
2014-05-28,100,52.619999,53.259998,52.459999,52.939999,50.906898,523700
2014-05-29,101,52.939999,53.860001,52.939999,53.520000,51.464622,815600
2014-05-30,102,53.490002,53.509998,52.330002,52.389999,50.378017,400300
2014-06-02,103,52.770000,52.770000,52.040001,52.070000,50.070309,646500
2014-06-03,104,51.299999,52.740002,51.299999,52.410000,50.397255,451900
2014-06-04,105,52.270000,53.310001,52.230000,53.150002,51.108849,621100
2014-06-05,106,53.200001,54.340000,52.900002,54.310001,52.224285,608900
2014-06-06,107,54.430000,56.090000,54.369999,55.830002,53.685913,965400
2014-06-09,108,55.970001,56.810001,55.619999,56.349998,54.185944,850400
2014-06-10,109,56.240002,56.750000,55.950001,56.730000,54.551346,618100
2014-06-11,110,56.400002,56.419998,55.980000,56.340000,54.176327,625600
2014-06-12,111,56.180000,56.560001,55.889999,56.119999,54.041515,1780200
2014-06-13,112,56.259998,56.259998,55.900002,56.090000,54.012615,545100
2014-06-16,113,55.930000,57.360001,55.840000,57.130001,55.014111,634300
2014-06-17,114,56.880001,57.660000,56.099998,57.250000,55.129665,1436700
2014-06-18,115,57.230000,57.500000,57.049999,57.340000,55.216335,1901900
2014-06-19,116,57.330002,57.740002,56.040001,57.270000,55.148926,875800
2014-06-20,117,57.139999,57.779999,56.880001,57.619999,55.485962,1265000
2014-06-23,118,57.720001,58.290001,57.430000,57.560001,55.428185,384500
2014-06-24,119,57.299999,57.570000,56.490002,56.680000,54.580769,580300
2014-06-25,120,56.619999,56.830002,56.040001,56.689999,54.590401,503900
2014-06-26,121,56.720001,56.779999,56.169998,56.320000,54.234104,336500
2014-06-27,122,56.450001,56.450001,55.520000,55.580002,53.521507,1105000
2014-06-30,123,55.520000,56.750000,55.419998,56.680000,54.580769,609900
2014-07-01,124,56.770000,57.459999,56.770000,57.060001,54.946705,424500
2014-07-02,125,57.000000,57.869999,57.000000,57.369999,55.245213,484600
2014-07-03,126,57.459999,57.740002,57.020000,57.160000,55.042995,138700
2014-07-07,127,57.040001,57.040001,55.939999,56.040001,53.964478,274700
2014-07-08,128,56.040001,56.040001,54.990002,55.509998,53.454105,424300
2014-07-09,129,55.500000,56.029999,55.360001,55.610001,53.550407,342800
2014-07-10,130,54.849998,55.880001,54.619999,55.599998,53.540768,496000
2014-07-11,131,55.669998,56.450001,55.439999,56.029999,53.954845,269000
