Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,85.389999,85.480003,84.220001,84.25,71.35100600000001,2426600
2014-01-03,84.260002,84.739998,83.970001,84.360001,71.444168,1651600
2014-01-06,84.43,84.639999,84.0,84.400002,71.478043,1690900
2014-01-07,84.599998,85.33000200000002,84.5,85.019997,72.003128,1842200
2014-01-08,85.059998,85.75,84.480003,85.290001,72.231789,3086300
2014-01-09,85.57,86.209999,84.91999799999998,86.019997,72.850021,2067300
2014-01-10,86.5,87.800003,86.389999,87.25,73.891693,2274200
2014-01-13,86.849998,87.57,86.33000200000002,86.68,73.408974,1465800
2014-01-14,86.480003,87.0,86.099998,86.720001,73.442856,1254300
2014-01-15,86.589996,87.089996,86.550003,86.800003,73.510605,1640600
2014-01-16,87.0,87.559998,86.82,87.550003,74.145775,1021500
2014-01-17,87.809998,87.849998,87.239998,87.660004,74.23893000000002,1629700
2014-01-21,87.760002,89.059998,87.760002,89.050003,75.416122,1916200
2014-01-22,89.0,89.720001,88.639999,88.860001,75.255188,2267100
2014-01-23,88.550003,89.150002,88.220001,88.800003,75.204391,1458800
2014-01-24,88.059998,88.449997,87.050003,87.059998,73.73078199999998,3671700
2014-01-27,87.190002,87.66999799999998,86.120003,86.889999,73.586815,2605800
2014-01-28,86.989998,90.0,86.720001,88.779999,75.18744699999998,3692200
2014-01-29,88.459999,89.269997,88.019997,88.769997,75.178963,2347200
2014-01-30,89.160004,91.239998,89.059998,90.959999,77.033699,2898900
2014-01-31,90.470001,92.25,90.349998,91.93,77.855179,3427500
2014-02-03,92.050003,92.75,91.08000200000001,91.220001,77.253899,3234500
2014-02-04,91.43,91.480003,89.800003,90.139999,76.339226,2432500
2014-02-05,89.900002,90.199997,89.239998,89.360001,75.67865,2333300
2014-02-06,89.33000200000002,89.849998,89.010002,89.779999,76.034363,2282200
2014-02-07,90.629997,91.480003,89.83000200000002,90.610001,76.737274,2582900
2014-02-10,90.349998,91.41999799999999,89.940002,91.339996,77.35550699999997,1518600
2014-02-11,91.129997,92.660004,91.010002,91.980003,77.897537,2421800
2014-02-12,91.959999,92.75,91.559998,92.199997,78.083832,1886400
2014-02-13,91.769997,93.110001,91.68,92.849998,78.634315,1272900
2014-02-14,92.540001,93.360001,92.440002,93.269997,78.989998,1350800
2014-02-18,93.339996,94.040001,93.16999799999999,93.349998,79.057755,1826500
2014-02-19,93.400002,93.720001,92.290001,92.440002,78.287094,1711400
2014-02-20,92.559998,93.040001,92.050003,92.449997,78.295547,2207100
2014-02-21,92.510002,93.459999,92.379997,92.559998,78.388702,1624600
2014-02-24,92.709999,92.769997,91.75,91.779999,77.728134,2626100
2014-02-25,92.010002,92.720001,91.379997,91.639999,77.609573,2210900
2014-02-26,91.220001,91.449997,90.300003,90.459999,77.22116899999997,2270900
2014-02-27,90.449997,90.839996,90.0,90.58000200000001,77.323608,2071000
2014-02-28,90.489998,91.699997,90.349998,91.389999,78.01505300000002,2174300
2014-03-03,90.870003,91.139999,89.809998,90.279999,77.067513,2048200
2014-03-04,90.959999,92.019997,90.870003,91.660004,78.245544,2628700
2014-03-05,91.610001,91.650002,90.459999,90.650002,77.38336899999999,1633700
2014-03-06,91.010002,91.16999799999999,90.260002,90.739998,77.46018199999997,1632800
2014-03-07,90.599998,91.849998,90.300003,91.800003,78.365059,1976500
2014-03-10,91.650002,91.900002,90.599998,91.18,77.83579300000002,1791600
2014-03-11,91.699997,91.800003,90.620003,90.959999,77.647995,2153100
2014-03-12,90.790001,92.220001,90.699997,92.190002,78.697983,1785000
2014-03-13,92.349998,94.550003,92.25,93.779999,80.055275,3103600
2014-03-14,93.599998,94.900002,93.150002,94.260002,80.465034,2157100
2014-03-17,94.75,95.07,94.379997,94.809998,80.93453199999998,1821700
2014-03-18,95.139999,95.279999,94.43,94.470001,80.64431,1217700
2014-03-19,94.440002,94.879997,92.510002,93.300003,79.645515,2326800
2014-03-20,93.0,93.589996,91.809998,93.540001,79.850418,1912000
2014-03-21,94.43,95.43,93.760002,94.57,80.72966,4153900
2014-03-24,94.83000200000001,95.120003,93.529999,94.08000200000001,80.311371,1765500
2014-03-25,94.239998,95.010002,93.889999,94.57,80.72966,1741600
2014-03-26,94.68,94.900002,93.800003,93.879997,80.14064,1687600
2014-03-27,93.739998,94.720001,93.389999,94.610001,80.763817,1589700
2014-03-28,94.449997,94.870003,94.089996,94.720001,80.857727,1470900
2014-03-31,95.150002,96.129997,94.980003,95.620003,81.626015,1618800
2014-04-01,95.610001,95.610001,94.459999,94.860001,80.977226,1163900
2014-04-02,94.879997,94.91999799999999,93.279999,94.040001,80.277222,2097700
2014-04-03,94.68,95.25,94.440002,94.599998,80.75528,1283400
2014-04-04,94.870003,95.910004,94.599998,95.010002,81.105278,1779800
2014-04-07,94.790001,95.279999,93.879997,93.900002,80.15773,2096200
2014-04-08,93.900002,96.57,93.480003,96.5,82.377197,2295500
2014-04-09,96.589996,97.309998,95.660004,96.43,82.317451,2433900
2014-04-10,96.139999,96.650002,95.18,95.769997,81.754059,2801100
2014-04-11,95.58000200000001,96.269997,95.019997,95.150002,81.224785,2141400
2014-04-14,95.849998,96.540001,95.459999,96.110001,82.04428100000001,1101400
2014-04-15,96.050003,97.260002,95.949997,97.239998,83.008896,1719100
2014-04-16,97.129997,97.949997,96.730003,97.910004,83.580864,1391500
2014-04-17,97.559998,98.139999,96.550003,96.589996,82.454025,2590000
2014-04-21,96.639999,97.25,96.519997,96.68,82.53085300000002,1543800
2014-04-22,96.540001,96.910004,96.050003,96.349998,82.249161,1506800
2014-04-23,96.379997,97.449997,96.239998,96.470001,82.351616,1952100
2014-04-24,96.790001,97.099998,95.809998,96.690002,82.539406,2190300
2014-04-25,96.699997,97.91999799999999,96.690002,97.66999799999999,83.375984,2135400
2014-04-28,98.059998,98.790001,96.769997,97.269997,83.034538,2574100
2014-04-29,97.410004,98.160004,97.360001,97.970001,83.63208,2009100
2014-04-30,99.900002,101.5,99.690002,99.849998,85.236954,4390400
2014-05-01,100.220001,100.349998,99.360001,99.970001,85.339394,2674100
2014-05-02,99.559998,99.610001,97.480003,97.989998,83.649147,2999700
2014-05-05,97.730003,98.239998,97.41999799999999,97.949997,83.61499,2128000
2014-05-06,97.629997,98.66999799999999,97.43,97.860001,83.538162,1871200
2014-05-07,97.91999799999999,99.309998,97.800003,99.260002,84.733284,2165000
2014-05-08,99.110001,99.360001,98.43,98.489998,84.075974,1758800
2014-05-09,98.550003,98.93,96.809998,96.91999799999999,82.735741,2479800
2014-05-12,97.190002,97.220001,95.68,95.809998,81.788177,3691500
2014-05-13,96.160004,96.599998,95.739998,96.08000200000001,82.018677,2419500
2014-05-14,95.839996,97.220001,95.839996,96.610001,82.471115,1882900
2014-05-15,96.629997,97.5,96.230003,96.269997,82.18087,2661100
2014-05-16,96.239998,96.860001,95.91999799999999,96.599998,82.462585,2205200
2014-05-19,96.5,96.5,94.660004,94.699997,80.840637,1740700
2014-05-20,94.699997,96.559998,94.220001,96.33000200000001,82.23209399999998,3586400
2014-05-21,96.660004,96.800003,95.949997,96.279999,82.189392,2521400
2014-05-22,96.239998,97.07,96.209999,96.639999,82.496712,1321800
2014-05-23,96.610001,97.059998,96.43,96.459999,82.343063,1392500
2014-05-27,97.25,97.690002,96.459999,96.529999,82.402824,1764800
2014-05-28,96.529999,97.519997,96.300003,97.360001,83.111351,1911200
2014-05-29,96.720001,97.269997,95.959999,96.550003,83.038261,1496300
2014-05-30,96.599998,97.459999,96.33000200000001,97.360001,83.734894,2101900
2014-06-02,97.150002,97.769997,96.629997,97.18,83.580093,1454500
2014-06-03,97.16999799999999,97.639999,96.860001,97.160004,83.562889,2038500
2014-06-04,97.010002,97.41999799999999,96.599998,97.32,83.700478,1465200
2014-06-05,97.279999,98.120003,97.150002,97.769997,84.087502,1178000
2014-06-06,98.07,98.57,97.32,97.440002,83.803703,1168000
2014-06-09,97.08000200000001,97.379997,95.989998,96.379997,82.892036,1768100
2014-06-10,96.040001,96.510002,95.620003,95.779999,82.375984,1354000
2014-06-11,95.68,95.879997,94.190002,94.900002,81.619156,2157800
2014-06-12,94.900002,96.059998,94.279999,95.620003,82.238419,2583300
2014-06-13,95.639999,97.190002,95.050003,96.779999,83.23606099999998,2270500
2014-06-16,96.959999,98.230003,96.5,97.160004,83.562889,2244500
2014-06-17,96.480003,97.940002,96.43,97.75,84.070297,2679000
2014-06-18,97.760002,99.730003,97.699997,99.690002,85.738831,2782200
2014-06-19,99.949997,100.800003,99.269997,100.160004,86.14304399999996,3539200
2014-06-20,100.5,100.5,99.75,99.989998,85.996811,3703800
2014-06-23,100.110001,100.230003,99.059998,99.629997,85.687218,1897500
2014-06-24,99.760002,101.099998,99.5,100.730003,86.633263,2481700
2014-06-25,100.449997,101.879997,100.269997,101.75,87.510536,2712600
2014-06-26,101.470001,101.68,100.790001,101.400002,87.20951099999998,1960800
2014-06-27,101.589996,102.209999,101.25,101.599998,87.38153100000002,3247100
2014-06-30,101.489998,102.510002,100.839996,102.480003,88.138367,3275100
2014-07-01,102.440002,102.459999,101.309998,101.449997,87.25251,2504600
2014-07-02,101.129997,101.440002,99.43,99.699997,85.747429,2870700
2014-07-03,99.550003,99.550003,97.239998,98.220001,84.474548,1455700
2014-07-07,98.07,98.989998,98.07,98.480003,84.698143,1860700
2014-07-08,98.260002,99.389999,98.110001,98.900002,85.05938,2251700
2014-07-09,98.769997,99.269997,98.309998,98.83000200000001,84.99916800000003,1715800
2014-07-10,98.610001,99.730003,98.58000200000001,99.389999,85.480789,1530400
2014-07-11,99.360001,99.620003,98.699997,98.970001,85.119553,1218200
2014-07-14,98.639999,99.019997,97.389999,97.41999799999999,83.78649899999998,1828800
2014-07-15,97.57,98.440002,97.32,98.32,84.560547,1760500
2014-07-16,98.5,98.93,97.879997,98.720001,84.90456400000002,1408600
2014-07-17,99.519997,99.519997,97.559998,97.58000200000001,83.92411,1606900
2014-07-18,97.93,98.860001,97.260002,98.779999,84.956177,1908700
2014-07-21,98.889999,98.959999,98.129997,98.68,84.87015500000003,897700
2014-07-22,98.849998,99.099998,98.309998,98.349998,84.586334,1382600
2014-07-23,98.459999,98.879997,98.16999799999999,98.489998,84.706757,1467200
2014-07-24,98.660004,99.099998,98.400002,98.720001,84.90456400000002,1058100
2014-07-25,98.559998,99.050003,98.300003,98.449997,84.672348,1285000
2014-07-28,98.470001,99.760002,98.099998,99.58000200000001,85.644203,1643000
2014-07-29,99.029999,99.389999,97.300003,98.400002,84.629356,1942500
2014-07-30,98.160004,98.5,95.760002,96.339996,82.85762,2844100
2014-07-31,95.639999,95.980003,93.800003,93.889999,80.750496,2725200
2014-08-01,93.5,94.91999799999999,93.279999,93.82,80.6903,2514400
2014-08-04,93.940002,94.139999,91.790001,94.050003,80.88810699999998,3732800
2014-08-05,93.660004,93.980003,92.339996,92.589996,79.632423,2436400
2014-08-06,92.57,93.019997,91.800003,92.349998,79.42600999999998,4520300
2014-08-07,92.839996,94.290001,92.599998,93.970001,80.819313,2842500
2014-08-08,94.120003,95.5,94.059998,95.449997,82.092186,1747400
2014-08-11,95.470001,95.769997,94.769997,94.889999,81.61054200000002,1423600
2014-08-12,94.980003,95.389999,94.599998,94.900002,81.619156,1306100
2014-08-13,95.089996,96.300003,95.050003,95.75,82.350204,1069100
2014-08-14,95.610001,96.300003,95.610001,96.190002,82.72863000000002,964500
2014-08-15,96.410004,97.41999799999999,96.040001,96.379997,82.892036,1268300
2014-08-18,96.589996,97.18,95.889999,96.139999,82.68562299999998,1098200
2014-08-19,96.510002,97.379997,96.300003,97.32,83.700478,1291800
2014-08-20,97.220001,97.839996,96.989998,97.739998,84.061707,1031700
2014-08-21,97.800003,98.629997,97.779999,98.010002,84.29393,1285500
2014-08-22,97.980003,98.41999799999999,97.019997,97.639999,83.9757,991500
2014-08-25,97.82,98.559998,97.730003,98.16999799999999,84.431534,860700
2014-08-26,98.08000200000001,98.239998,96.660004,96.720001,83.18445600000003,1393900
2014-08-27,96.160004,97.010002,96.0,96.889999,83.960022,1412900
2014-08-28,96.66999799999999,97.709999,96.379997,97.529999,84.51460300000002,944200
2014-08-29,97.75,98.5,97.540001,98.449997,85.311836,1386400
2014-09-02,98.290001,98.519997,96.839996,97.230003,84.254639,1873700
2014-09-03,97.41999799999999,98.07,97.25,97.599998,84.575264,1423700
2014-09-04,97.519997,97.849998,96.769997,97.230003,84.254639,2101500
2014-09-05,97.25,97.91999799999999,97.08000200000001,97.91999799999999,84.852547,1561200
2014-09-08,97.900002,98.0,96.989998,97.239998,84.26329799999998,1051000
2014-09-09,96.779999,97.07,95.620003,95.699997,82.92881,1915400
2014-09-10,95.610001,96.239998,95.199997,95.620003,82.859528,1703500
2014-09-11,95.599998,96.400002,94.949997,96.150002,83.318771,1681000
2014-09-12,95.550003,95.739998,94.019997,94.099998,81.542351,1826300
2014-09-15,94.440002,94.860001,93.769997,94.18,81.61165600000002,1346700
2014-09-16,94.050003,95.489998,93.839996,95.129997,82.434883,2281700
2014-09-17,95.629997,96.220001,94.800003,95.290001,82.573532,2083000
2014-09-18,95.260002,95.650002,94.300003,94.58000200000001,81.95829,1849900
2014-09-19,95.0,95.489998,94.529999,95.139999,82.44354200000002,2140800
2014-09-22,94.660004,95.230003,94.209999,94.620003,81.992958,1431100
2014-09-23,94.620003,95.110001,94.190002,94.550003,81.932312,1400100
2014-09-24,94.82,94.82,93.93,94.18,81.61165600000002,1080400
2014-09-25,94.120003,94.5,93.120003,93.139999,80.710449,1754900
2014-09-26,93.18,93.690002,92.660004,93.440002,80.97043599999998,1391900
2014-09-29,92.980003,93.699997,92.57,93.599998,81.109077,1265600
2014-09-30,93.839996,94.91999799999999,93.5,93.879997,81.351692,1740600
2014-10-01,93.68,95.349998,93.68,94.290001,81.70699300000003,1591700
2014-10-02,94.07,94.709999,93.610001,93.769997,81.256393,1680700
2014-10-03,94.199997,94.389999,93.349998,94.230003,81.654999,1603600
2014-10-06,94.339996,94.839996,93.389999,93.660004,81.161049,1524800
2014-10-07,93.33000200000001,94.190002,92.970001,93.019997,80.606483,1805600
2014-10-08,93.239998,95.43,93.139999,95.32,82.599533,2103600
2014-10-09,95.349998,95.949997,93.589996,93.589996,81.100418,2386200
2014-10-10,93.970001,95.33000200000001,93.589996,93.629997,81.135071,2541600
2014-10-13,93.75,94.949997,92.709999,92.790001,80.40715,2169600
2014-10-14,93.07,94.760002,92.470001,93.339996,80.883759,3129400
2014-10-15,93.279999,93.690002,90.33000200000001,91.82,79.566597,3019200
2014-10-16,90.800003,93.879997,90.5,93.370003,80.90975999999998,3324800
2014-10-17,93.760002,94.58000200000001,92.389999,94.25,81.67234,2424400
2014-10-20,94.290001,95.230003,94.190002,95.129997,82.434883,1382200
2014-10-21,95.209999,95.629997,94.699997,95.519997,82.772858,1765500
2014-10-22,95.5,97.160004,95.32,96.529999,83.64807900000002,2381200
2014-10-23,97.300003,98.300003,96.699997,97.800003,84.74859599999998,2354000
2014-10-24,98.0,98.779999,97.550003,98.360001,85.233856,1650700
2014-10-27,98.239998,98.989998,97.83000200000001,98.089996,84.99987800000002,1353300
2014-10-28,98.43,99.129997,97.760002,99.129997,85.901085,1918300
2014-10-29,99.0,99.480003,97.519997,98.599998,85.441811,1821400
2014-10-30,98.980003,100.16999799999999,97.510002,99.910004,86.576996,2849000
2014-10-31,100.510002,100.510002,98.870003,100.220001,86.845619,2521000
2014-11-03,100.32,101.040001,99.650002,100.809998,87.356895,2236100
2014-11-04,100.949997,101.610001,100.370003,100.959999,87.486885,1991500
2014-11-05,101.769997,105.16999799999999,101.529999,104.879997,90.883759,5502600
2014-11-06,104.519997,105.129997,102.75,103.949997,90.07785799999999,3619900
2014-11-07,103.849998,104.760002,103.220001,104.730003,90.75376899999999,2076800
2014-11-10,104.41999799999999,105.610001,103.839996,105.610001,91.516327,1470200
2014-11-11,105.510002,105.940002,104.620003,104.800003,90.81443,1845700
2014-11-12,103.029999,104.059998,102.120003,103.089996,89.332634,2554000
2014-11-13,103.089996,103.83000200000001,101.900002,102.269997,88.622063,1765000
2014-11-14,101.949997,102.370003,101.639999,101.849998,88.258087,1866300
2014-11-17,101.709999,103.41999799999999,101.639999,103.209999,89.436607,1360000
2014-11-18,103.349998,103.790001,102.709999,103.339996,89.549263,1614300
2014-11-19,103.540001,103.910004,102.839996,103.709999,89.869896,1760100
2014-11-20,102.889999,103.400002,102.68,103.059998,89.306625,1317800
2014-11-21,104.010002,104.010002,102.75,103.739998,89.89589699999998,1973400
2014-11-24,103.900002,104.16999799999999,103.16999799999999,103.220001,89.445274,1404400
2014-11-25,102.519997,103.059998,101.809998,102.849998,89.755089,1848700
2014-11-26,103.08000200000001,103.379997,102.629997,103.199997,90.060509,1332800
2014-11-28,103.309998,105.129997,103.309998,104.389999,91.099007,988000
2014-12-01,103.839996,105.620003,103.410004,104.809998,91.465515,1899400
2014-12-02,104.449997,105.480003,103.889999,105.110001,91.72734100000001,1443900
2014-12-03,104.790001,105.349998,104.040001,104.389999,91.099007,1601100
2014-12-04,102.650002,104.099998,102.58000200000001,103.489998,90.313583,3653100
2014-12-05,102.639999,103.58000200000001,102.199997,102.93,89.824883,1767900
2014-12-08,102.82,104.300003,102.82,103.66999799999999,90.470673,1798100
2014-12-09,103.529999,104.68,103.410004,104.589996,91.273537,1653800
2014-12-10,103.220001,103.989998,101.239998,101.440002,88.52459,5374100
2014-12-11,101.75,103.18,101.510002,102.480003,89.43219,2338700
2014-12-12,101.800003,102.949997,100.769997,100.809998,87.9748,2575900
2014-12-15,101.849998,101.949997,99.57,100.660004,87.843918,2815700
2014-12-16,100.870003,102.510002,100.07,101.08000200000001,88.21043399999998,2649200
2014-12-17,101.32,103.32,100.860001,103.120003,89.99071500000002,2759700
2014-12-18,104.040001,105.470001,103.199997,105.449997,92.024048,2206600
2014-12-19,105.68,106.43,104.790001,105.870003,92.390556,3486400
2014-12-22,105.860001,106.230003,105.25,105.940002,92.45166,1635600
2014-12-23,106.360001,106.790001,105.790001,106.32,92.78327900000001,1263600
2014-12-24,106.510002,108.57,106.339996,107.980003,94.231934,1153800
2014-12-26,108.279999,109.690002,108.010002,109.290001,95.375114,2201000
2014-12-29,109.110001,110.839996,109.059998,110.5,96.431076,1952200
2014-12-30,110.440002,110.440002,107.620003,107.83000200000001,94.101028,1436600
2014-12-31,107.849998,108.470001,106.18,106.290001,92.757088,1497800
2015-01-02,106.629997,107.129997,105.379997,106.690002,93.106155,1614800
2015-01-05,106.58000200000001,106.769997,105.190002,105.559998,92.120041,2038400
2015-01-06,105.91999799999999,107.910004,105.760002,105.970001,92.477837,2655800
2015-01-07,107.589996,107.959999,106.07,106.940002,93.324326,1823000
