Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,106.440002,108.839996,101.41999799999999,103.139999,103.024239,1815400
2014-01-03,103.25,104.239998,101.239998,102.620003,102.504829,1167400
2014-01-06,102.82,102.82,100.099998,100.400002,100.287315,1158500
2014-01-07,101.160004,103.339996,100.889999,101.099998,100.986526,1032600
2014-01-08,101.300003,102.75,99.610001,100.610001,100.497078,1416800
2014-01-09,100.629997,101.400002,97.5,98.709999,98.599213,1490700
2014-01-10,99.07,100.690002,98.440002,98.900002,98.789001,1210500
2014-01-13,99.639999,99.639999,95.33000200000001,95.629997,95.522667,1595600
2014-01-14,96.510002,99.910004,96.510002,99.260002,99.14859799999999,1178700
2014-01-15,99.690002,100.68,99.129997,99.639999,99.52816800000001,1030000
2014-01-16,99.199997,101.709999,99.07,100.800003,100.686867,996300
2014-01-17,101.489998,101.489998,98.760002,99.599998,99.488213,1365900
2014-01-21,98.91999799999999,100.83000200000001,98.639999,99.389999,99.27845,1329500
2014-01-22,100.480003,102.120003,99.889999,101.940002,101.825592,1333000
2014-01-23,101.33000200000001,102.239998,99.050003,99.510002,99.398315,894200
2014-01-24,99.199997,99.199997,96.230003,96.889999,96.781258,703300
2014-01-27,96.760002,97.199997,94.83000200000001,96.0,95.892258,952600
2014-01-28,96.779999,98.449997,95.959999,97.82,97.710213,801800
2014-01-29,96.43,97.389999,94.510002,95.779999,95.672501,984700
2014-01-30,96.440002,97.790001,96.099998,96.910004,96.801239,1279000
2014-01-31,95.33000200000001,98.610001,94.839996,97.790001,97.68024399999999,1101200
2014-02-03,97.66999799999999,98.809998,95.529999,96.410004,96.301796,1168100
2014-02-04,97.459999,100.57,97.059998,99.83000200000001,99.717957,1482800
2014-02-05,101.199997,101.199997,98.800003,100.339996,100.227379,1443500
2014-02-06,100.470001,104.959999,100.470001,104.629997,104.512566,1904200
2014-02-07,105.690002,110.0,105.690002,108.139999,108.018631,2581500
2014-02-10,107.93,108.900002,106.010002,108.449997,108.328278,1036900
2014-02-11,107.970001,109.699997,106.860001,108.459999,108.338272,1344800
2014-02-12,109.33000200000001,110.66999799999999,107.839996,110.220001,110.096298,949200
2014-02-13,109.66999799999999,111.959999,108.639999,110.690002,110.56576499999998,1407800
2014-02-14,110.849998,112.199997,110.25,111.989998,111.864304,911300
2014-02-18,112.5,116.58000200000001,112.5,115.849998,115.719971,1476400
2014-02-19,114.940002,115.68,113.110001,114.83000200000001,114.701118,1824100
2014-02-20,113.800003,119.0,113.68,116.269997,116.139503,1905300
2014-02-21,116.190002,117.08000200000001,114.480003,114.699997,114.571266,1644700
2014-02-24,118.339996,120.730003,116.900002,118.550003,118.416946,2026600
2014-02-25,118.18,119.059998,115.540001,119.0,118.86644,1632500
2014-02-26,119.410004,120.0,117.66999799999999,117.82,117.687767,1285400
2014-02-27,117.18,119.959999,117.059998,119.900002,119.76543400000001,943700
